customer_id,amount,submitted_at
66,259,2022-08-05 23:35:46
67,359,2022-08-23 21:27:11
68,794,2022-11-09 21:58:22
69,238,2022-09-01 22:34:20
70,807,2022-10-12 21:38:28
71,680,2022-07-06 22:49:38
72,983,2023-05-01 08:04:54
73,325,2023-03-13 15:42:11
74,531,2022-07-16 10:49:54
75,617,2022-07-28 04:37:51
76,932,2022-11-09 00:41:18
77,430,2023-04-26 16:23:14
78,453,2022-09-03 16:19:57
79,52,2023-03-22 19:23:31
80,441,2022-08-22 01:43:14
81,220,2023-04-29 02:37:45
82,887,2023-04-19 07:02:48
83,433,2022-09-17 01:49:05
84,949,2022-08-08 02:00:30
85,370,2023-02-17 14:39:24
86,525,2023-01-25 07:00:25
87,184,2023-02-14 03:11:16
88,476,2022-12-03 00:29:09
89,913,2022-08-03 15:24:57
90,415,2023-04-12 23:12:40
91,365,2023-01-27 07:38:25
92,203,2022-10-16 13:16:15
93,635,2023-05-09 12:57:37
94,691,2022-06-25 11:40:41
95,999,2023-04-27 07:37:16
96,799,2022-11-18 00:19:14
97,765,2023-02-20 21:57:54
98,804,2023-02-08 11:44:58
99,252,2023-03-16 19:27:24
100,558,2022-06-29 09:40:09
101,650,2022-06-27 16:11:51
102,559,2022-08-23 17:36:04
103,59,2022-12-10 09:23:13
104,990,2023-03-24 17:53:46
105,116,2022-10-26 00:47:09
106,722,2023-04-13 19:31:06
107,416,2022-11-10 01:24:16
108,257,2023-05-02 09:49:48
109,415,2022-11-06 10:03:24
110,648,2022-05-15 15:24:36
111,679,2022-05-31 06:30:16
112,970,2023-03-16 06:54:21
113,391,2023-04-14 23:48:43
114,145,2022-07-16 18:33:05
115,643,2022-12-28 11:35:56
116,349,2022-10-20 14:52:01
117,708,2022-11-01 11:10:41
118,712,2022-10-18 19:44:37
119,560,2022-12-17 23:10:12
120,443,2022-07-29 23:31:13
121,931,2023-01-11 05:25:02
122,241,2022-05-30 05:36:29
123,758,2023-04-18 01:22:16
124,723,2023-03-27 00:01:57
125,502,2022-06-03 05:19:01
126,325,2022-11-27 20:16:26
127,980,2023-03-22 22:19:55
128,759,2022-12-07 08:35:42
129,949,2022-10-19 18:44:02
130,554,2022-12-05 13:37:09
131,610,2022-08-13 20:34:02
132,919,2022-08-20 08:20:03
133,762,2023-04-24 20:40:11
134,225,2022-09-13 18:29:48
135,494,2023-05-09 10:15:06
136,386,2022-07-02 06:43:55
137,71,2023-03-09 14:54:01
138,984,2022-12-17 16:10:24
139,277,2022-09-20 10:26:19
140,615,2022-10-21 18:00:35
141,75,2023-02-02 05:36:17
142,408,2022-07-01 00:22:36
143,935,2023-01-01 08:32:36
144,835,2023-01-20 22:00:53
145,109,2022-05-26 04:26:09
146,730,2022-12-27 22:06:31
147,748,2022-10-06 17:27:00
148,630,2023-04-21 02:07:25
149,961,2022-12-24 20:07:36
150,241,2023-03-24 13:03:54
151,693,2023-04-22 00:54:28
152,590,2022-10-24 16:26:56
153,859,2023-02-11 23:16:46
154,483,2022-10-23 18:04:15
155,284,2023-05-05 10:13:36
156,721,2022-11-13 01:58:17
157,70,2022-08-27 23:20:46
158,51,2022-06-03 21:58:46
159,665,2022-10-24 00:20:17
160,853,2023-04-19 10:56:44
161,676,2022-07-28 18:15:24
162,722,2023-01-01 02:16:56
163,736,2022-11-07 07:31:12
164,117,2023-03-14 13:45:01
165,852,2022-12-25 18:42:46
166,794,2022-08-29 21:58:05
167,686,2023-02-02 00:23:37
168,703,2023-03-13 00:45:10
169,122,2023-01-03 22:04:03
170,345,2022-11-07 10:51:12
171,762,2023-03-09 09:59:06
172,422,2022-11-02 21:05:45
173,148,2022-09-25 13:17:34
174,451,2023-03-13 07:47:05
175,709,2023-03-08 09:52:05
176,77,2022-11-17 11:05:00
177,527,2022-08-16 15:24:18
178,157,2023-05-01 12:44:52
179,84,2022-07-01 16:06:15
180,375,2023-04-19 07:02:23
181,367,2023-02-06 14:46:36
182,767,2022-12-25 19:30:04
183,295,2022-10-21 07:21:25
184,889,2022-12-03 13:15:42
185,576,2022-09-30 01:37:41
186,494,2023-02-21 12:58:09
187,839,2022-12-03 11:17:56
188,831,2022-07-26 09:05:52
189,347,2022-08-29 02:22:17
190,321,2022-07-07 03:17:54
191,69,2022-12-31 22:55:44
192,493,2023-04-18 02:12:59
193,763,2022-08-24 18:01:35
194,996,2023-02-02 23:10:43
195,941,2023-03-30 17:32:59
196,100,2022-12-06 01:20:00
197,398,2022-08-02 21:40:38
198,84,2022-05-21 10:53:20
199,903,2022-10-26 17:14:29
200,96,2023-01-31 20:51:51
201,175,2023-04-03 06:18:06
202,262,2022-10-28 07:49:06
203,594,2023-03-15 03:51:24
204,795,2023-05-02 10:42:12
205,329,2022-08-28 23:11:47
206,429,2023-03-24 20:43:23
207,546,2022-10-27 11:55:48
208,305,2023-04-03 00:30:48
209,205,2022-10-25 19:09:23
210,396,2022-11-06 03:11:21
211,557,2022-11-10 01:41:59
212,530,2022-12-31 03:39:15
213,260,2022-10-23 04:19:43
214,996,2023-02-23 15:34:21
215,638,2023-05-03 12:46:00
216,888,2022-12-25 15:05:37
217,404,2022-08-25 08:59:51
218,490,2022-05-25 07:51:56
219,923,2023-01-28 18:40:18
220,86,2022-10-02 16:29:31
221,419,2023-04-15 10:49:25
222,253,2022-07-28 20:38:52
223,589,2023-04-17 09:34:37
224,140,2022-08-05 10:30:26
225,116,2022-07-29 00:35:19
226,689,2022-10-23 19:35:51
227,426,2023-02-21 12:38:38
228,254,2022-11-29 19:35:33
229,490,2022-06-25 18:09:35
230,143,2023-01-12 05:09:41
231,847,2022-06-23 17:29:28
232,132,2022-06-18 07:45:39
233,786,2022-09-17 01:24:26
234,423,2022-11-17 08:09:42
235,948,2022-11-26 19:22:15
236,329,2022-12-04 21:04:54
237,878,2023-03-15 19:52:18
238,638,2022-12-31 21:03:38
239,747,2022-06-24 14:49:25
240,194,2022-06-20 05:17:25
241,322,2023-03-05 02:34:47
242,411,2022-09-04 03:11:55
243,578,2023-04-09 12:32:54
244,125,2023-04-17 16:02:10
245,192,2022-07-09 23:58:18
246,156,2022-11-22 07:56:37
247,682,2022-12-11 04:38:35
248,961,2022-10-26 00:18:05
249,69,2022-10-26 16:41:53
250,847,2022-11-22 12:57:04
251,324,2022-09-17 18:28:58
252,656,2022-10-13 17:44:54
253,257,2022-07-30 10:15:57
254,120,2022-10-30 14:10:00
255,392,2022-10-22 07:00:28
256,304,2022-08-27 00:50:34
257,155,2022-07-17 05:12:32
258,491,2023-02-04 20:17:17
259,194,2022-11-17 21:23:15
260,542,2023-03-10 13:54:39
261,209,2022-10-07 19:23:38
262,285,2022-11-14 10:06:55
263,219,2022-08-13 11:19:17
264,643,2023-02-16 19:26:57
265,73,2023-02-02 04:59:40
266,592,2022-06-17 17:01:36
267,549,2022-10-23 19:15:38
268,990,2023-05-06 01:42:01
269,902,2022-05-20 10:43:14
270,118,2022-08-29 08:19:48
271,165,2022-07-29 16:11:19
272,496,2022-12-26 04:05:13
273,363,2023-03-19 15:35:57
274,76,2023-01-23 20:16:31
275,54,2022-05-19 20:09:12
276,354,2022-09-26 06:13:28
277,89,2022-07-10 06:48:26
278,187,2023-02-24 10:20:37
279,551,2022-07-01 16:37:12
280,907,2022-10-24 21:21:33
281,802,2022-10-11 22:51:03
282,435,2023-04-19 09:09:57
283,525,2022-12-13 13:32:25
284,370,2022-07-19 13:38:50
285,674,2022-07-02 17:53:31
286,515,2022-08-02 00:07:53
287,583,2022-11-27 17:31:26
288,728,2023-04-06 01:07:10
289,951,2022-10-02 18:45:47
290,848,2023-03-23 01:17:38
291,408,2022-09-16 03:45:50
292,328,2022-11-03 07:12:45
293,401,2022-10-14 22:46:20
294,113,2022-07-30 19:54:22
295,801,2023-01-14 15:26:19
296,883,2022-09-25 03:28:19
297,701,2022-09-22 11:33:31
298,660,2022-08-17 20:29:41
299,751,2023-04-19 11:22:54
300,660,2023-04-29 05:35:29
1,679,2022-08-02 23:28:41
2,960,2022-07-09 04:21:00
3,829,2022-10-05 23:48:04
4,360,2022-08-15 12:08:11
5,857,2022-11-16 05:32:56
6,861,2023-04-18 12:22:44
7,292,2023-04-12 10:44:19
8,428,2022-11-07 08:02:54
9,537,2022-08-11 09:53:15
10,880,2022-07-13 21:18:17
11,814,2022-06-23 16:02:34
12,287,2023-03-03 16:08:53
13,800,2022-09-18 01:48:27
14,80,2022-06-17 07:16:02
15,428,2023-02-17 02:32:29
16,129,2022-09-19 16:13:48
17,982,2022-10-25 10:52:50
18,464,2023-04-05 10:57:19
19,410,2022-07-12 06:11:31
20,289,2022-09-10 22:50:12
21,68,2022-06-12 01:05:43
22,566,2022-05-18 05:03:38
23,864,2023-05-02 11:14:01
24,764,2022-06-07 17:48:49
25,667,2022-08-19 08:21:49
26,944,2022-10-24 16:17:35
27,124,2022-09-18 13:38:40
28,526,2023-03-05 23:20:41
29,494,2022-06-05 20:20:51
30,481,2022-08-06 10:09:35
31,388,2022-09-11 01:41:14
32,409,2023-05-01 16:20:49
33,754,2022-06-18 23:08:35
34,427,2023-01-10 06:47:47
35,866,2022-12-12 18:20:53
36,685,2022-07-06 22:48:33
37,536,2022-06-20 20:16:52
38,637,2022-11-27 20:49:37
39,108,2022-11-27 07:53:50
40,957,2022-05-21 08:13:56
41,554,2022-09-09 13:31:56
42,192,2023-01-21 05:11:34
43,923,2022-07-27 06:00:30
44,742,2022-10-01 03:48:52
45,92,2022-08-31 14:49:37
46,572,2022-07-30 22:11:37
47,212,2023-03-14 23:16:07
48,946,2023-02-23 21:26:25
49,581,2023-01-17 03:53:22
50,887,2022-09-19 09:26:55
51,851,2023-01-21 13:52:55
52,954,2023-01-01 20:31:19
53,671,2022-10-07 13:32:35
54,945,2022-09-09 01:51:11
55,596,2023-04-28 19:21:59
56,67,2022-12-15 05:21:17
57,327,2022-11-28 17:34:30
58,87,2023-03-13 16:23:18
59,262,2022-12-06 16:52:26
60,399,2023-01-31 14:09:39
61,503,2023-02-26 08:27:03
62,562,2022-10-26 13:39:45
63,435,2023-05-02 12:32:42
64,880,2023-05-07 13:54:55
65,104,2023-01-01 13:28:17
66,734,2022-08-28 21:18:10
67,772,2023-04-23 13:10:24
68,900,2022-11-07 23:45:10
69,150,2022-09-18 05:52:51
70,409,2023-05-07 19:33:03
71,421,2022-05-25 21:24:02
72,128,2023-01-03 20:03:35
73,84,2022-05-23 04:02:13
74,386,2022-09-20 18:09:39
75,272,2022-06-04 11:30:24
76,145,2022-11-22 23:20:55
77,541,2022-05-30 21:02:50
78,690,2022-11-20 10:06:23
79,965,2023-04-23 04:28:26
80,162,2022-06-20 17:33:20
81,183,2023-05-03 04:04:26
82,784,2022-06-10 12:57:53
83,628,2022-07-03 22:54:32
84,141,2022-08-05 10:30:39
85,383,2022-05-15 21:52:54
86,751,2023-04-02 13:48:36
87,738,2022-05-26 14:46:57
88,347,2023-02-15 11:22:22
89,169,2023-02-23 04:48:52
90,987,2023-02-06 13:43:02
91,959,2022-12-09 13:52:00
92,70,2022-12-17 00:33:56
93,969,2022-10-13 19:56:45
94,743,2022-11-08 16:55:07
95,793,2022-06-11 15:56:46
96,820,2023-05-04 19:40:16
97,734,2022-10-09 13:16:52
98,61,2022-10-11 11:12:59
99,661,2022-09-18 05:57:58
100,76,2023-02-13 05:14:00
101,727,2022-10-04 01:45:53
102,103,2022-10-03 09:12:09
103,92,2023-04-18 04:08:13
104,891,2022-05-31 10:12:45
105,693,2022-08-01 11:42:57
106,96,2022-11-26 10:55:19
107,153,2023-02-28 16:42:57
108,793,2022-11-09 03:15:50
109,953,2022-08-28 11:47:05
110,419,2022-05-20 10:13:29
111,155,2023-04-21 04:18:23
112,853,2022-09-02 14:27:00
113,221,2022-12-18 23:22:22
114,929,2023-04-20 19:46:59
115,364,2023-03-25 07:41:24
116,242,2023-04-28 08:44:13
117,647,2022-10-31 06:12:16
118,846,2022-08-26 11:46:21
119,194,2022-10-22 15:39:27
120,925,2023-01-08 04:59:55
121,469,2022-10-09 07:03:23
122,285,2023-01-01 23:51:33
123,627,2022-12-02 03:29:29
124,100,2022-12-21 15:34:16
125,651,2022-06-05 21:55:33
126,315,2022-09-13 02:03:59
127,426,2022-05-28 09:37:10
128,331,2022-09-06 18:24:54
129,805,2022-09-07 01:23:40
130,77,2022-07-17 16:44:15
131,752,2022-08-06 20:58:06
132,421,2023-01-23 11:14:10
133,642,2023-02-16 16:49:45
134,528,2022-08-28 22:44:59
135,131,2022-06-17 16:34:51
136,343,2022-10-02 03:50:13
137,148,2022-06-27 20:54:02
138,157,2022-11-17 23:58:11
139,519,2023-02-26 04:10:29
140,197,2022-06-02 09:20:33
141,264,2023-01-07 04:07:53
142,813,2022-11-25 04:43:34
143,551,2023-02-06 01:56:48
144,822,2023-01-04 18:38:47
145,510,2022-11-25 14:57:18
146,620,2022-06-30 10:51:39
147,147,2023-03-24 04:28:17
148,807,2022-11-21 23:00:59
149,962,2022-06-22 02:03:18
150,682,2022-12-26 10:06:34
151,967,2023-04-12 21:03:36
152,209,2023-02-21 16:57:47
153,810,2023-01-08 10:03:41
154,692,2023-01-21 05:31:50
155,299,2022-07-06 18:40:28
156,564,2023-05-05 23:32:09
157,877,2022-07-23 04:50:36
158,329,2022-12-18 22:47:41
159,684,2022-11-09 05:17:18
160,909,2022-07-06 19:59:26
161,580,2022-06-22 10:58:16
162,846,2022-06-22 02:55:52
163,720,2022-11-05 05:25:53
164,95,2022-10-26 04:34:50
165,410,2022-09-03 23:10:54
166,657,2023-03-19 02:23:52
167,242,2023-05-03 14:51:56
168,941,2022-10-01 20:44:13
169,277,2023-03-17 15:19:30
170,862,2022-07-03 06:23:45
171,476,2022-11-13 00:28:55
172,128,2022-06-04 16:31:27
173,384,2022-12-26 22:35:58
174,742,2022-12-25 03:31:19
175,130,2022-06-06 20:16:23
176,489,2023-04-28 04:49:24
177,959,2022-09-02 21:17:43
178,953,2023-03-19 14:07:02
179,364,2022-08-29 06:50:04
180,91,2022-08-07 08:30:28
181,527,2022-09-19 20:02:57
182,649,2022-12-26 21:34:43
183,397,2022-12-23 16:02:12
184,580,2023-01-02 20:16:44
185,392,2022-09-06 22:32:17
186,981,2022-10-24 01:40:33
187,62,2022-05-18 11:31:08
188,925,2022-10-22 03:24:47
189,238,2022-09-19 06:19:49
190,146,2022-09-23 10:27:26
191,927,2023-04-22 21:59:15
192,600,2022-10-29 02:28:28
193,112,2022-05-29 18:18:43
194,78,2023-03-11 22:10:07
195,869,2022-09-26 05:45:48
196,351,2022-12-18 02:31:43
197,951,2022-12-27 19:10:56
198,130,2023-04-30 18:02:52
199,939,2022-12-05 03:52:32
200,57,2023-02-10 03:05:55
201,845,2022-06-03 04:30:03
202,734,2023-04-29 15:08:53
203,72,2022-09-21 01:42:48
204,458,2023-04-07 03:49:35
205,606,2022-11-26 08:13:53
206,963,2023-03-24 01:26:52
207,857,2022-07-31 15:44:27
208,456,2022-07-19 19:53:48
209,435,2022-12-10 09:20:26
210,643,2022-09-20 10:25:29
211,766,2023-01-06 19:50:57
212,747,2023-02-12 21:16:25
213,140,2022-09-19 16:36:44
214,929,2022-11-27 15:25:56
215,274,2023-03-20 22:51:45
216,680,2022-08-17 12:05:08
217,468,2023-02-27 13:21:25
218,871,2022-07-26 04:30:33
219,697,2023-01-14 02:05:24
220,355,2022-11-25 07:39:00
221,514,2023-01-24 01:27:46
222,346,2022-09-02 08:23:54
223,796,2022-08-03 05:15:29
224,332,2022-05-19 16:50:34
225,367,2023-01-01 23:23:43
226,140,2023-03-27 00:10:37
227,323,2023-02-21 00:17:47
228,854,2022-09-02 20:55:01
229,200,2022-08-13 13:46:41
230,702,2022-12-23 00:43:05
231,914,2022-10-13 04:47:35
232,865,2023-01-28 11:28:33
233,480,2023-05-02 07:01:25
234,596,2022-05-24 18:14:06
235,449,2023-05-05 16:39:45
236,281,2023-04-21 12:27:57
237,765,2022-09-01 22:16:46
238,762,2022-07-07 12:49:18
239,620,2022-08-22 07:48:31
240,747,2023-02-22 12:04:57
241,188,2023-02-03 20:36:01
242,560,2022-10-08 20:11:33
243,474,2022-10-09 22:31:02
244,779,2023-02-20 01:32:18
245,474,2022-07-31 01:38:25
246,138,2022-07-16 04:55:03
247,321,2022-11-27 07:23:35
248,680,2022-12-24 11:13:03
249,889,2023-03-02 00:06:19
250,261,2022-06-01 18:15:33
251,367,2022-05-27 20:58:07
252,482,2023-03-30 22:14:17
253,272,2022-08-28 08:18:26
254,628,2023-01-02 04:08:45
255,302,2022-10-13 04:09:44
256,648,2022-08-14 11:28:02
257,871,2022-09-01 01:13:30
258,522,2022-05-30 03:10:56
259,397,2023-03-31 19:01:24
260,256,2022-10-01 07:28:24
261,100,2022-10-02 11:33:50
262,304,2022-08-29 04:27:10
263,696,2022-09-20 20:27:15
264,749,2022-11-13 08:24:07
265,397,2023-04-06 09:47:38
266,650,2022-10-11 16:51:25
267,808,2023-04-24 05:44:17
268,881,2023-01-19 09:42:16
269,237,2022-06-24 01:01:01
270,589,2022-05-18 02:42:03
271,330,2022-05-26 10:11:39
272,255,2022-12-17 12:54:23
273,187,2022-07-09 17:51:30
274,635,2022-06-25 22:57:44
275,268,2022-08-07 04:14:47
276,220,2023-03-27 12:18:52
277,342,2022-08-18 12:49:30
278,327,2022-06-27 15:52:32
279,345,2022-07-12 02:02:37
280,856,2022-11-24 11:43:14
281,267,2022-05-29 13:21:54
282,500,2022-05-20 14:51:00
283,952,2022-09-10 19:38:19
284,652,2023-01-27 13:20:45
285,362,2022-10-18 00:50:37
286,923,2022-09-13 02:04:45
287,780,2022-06-12 05:39:30
288,896,2022-11-05 23:28:42
289,475,2023-05-02 22:13:03
290,645,2022-05-25 07:30:05
291,533,2023-03-14 15:54:17
292,751,2023-02-20 04:46:26
293,780,2022-07-22 13:27:41
294,517,2022-09-04 12:18:59
295,708,2022-12-16 22:33:03
296,738,2022-12-22 11:15:26
297,944,2023-02-02 00:36:12
298,519,2022-07-23 07:39:48
299,693,2022-07-08 14:06:20
300,508,2022-07-24 03:21:56
1,631,2022-06-20 23:28:12
2,631,2023-01-31 09:58:43
3,240,2022-09-25 23:18:20
4,177,2022-12-29 03:02:12
5,686,2023-01-21 18:29:29
6,752,2023-03-18 09:31:31
7,512,2022-06-30 08:51:31
8,721,2022-07-31 10:18:23
9,225,2022-10-03 19:50:57
10,608,2023-03-23 19:30:00
11,935,2022-10-27 12:23:52
12,228,2023-01-30 06:39:11
13,489,2022-11-23 07:39:01
14,928,2023-04-16 19:51:04
15,447,2022-05-23 21:02:30
16,914,2023-04-01 22:02:35
17,548,2022-08-28 07:44:52
18,279,2022-07-04 15:16:23
19,970,2022-11-06 21:11:37
20,807,2022-11-29 01:37:14
21,902,2022-08-05 12:02:13
22,933,2022-09-16 02:06:04
23,281,2023-01-19 00:06:20
24,152,2023-04-01 13:40:19
25,771,2022-12-29 21:38:31
26,860,2023-03-15 11:54:32
27,839,2022-09-21 06:31:36
28,845,2022-12-01 09:18:24
29,137,2022-06-04 15:15:15
30,853,2022-10-16 09:43:56
31,545,2023-03-29 04:17:25
32,124,2023-04-10 18:18:14
33,326,2023-04-29 07:16:51
34,350,2022-11-13 06:14:21
35,722,2022-11-27 05:01:40
36,354,2022-10-22 10:42:18
37,136,2022-12-21 07:04:36
38,844,2023-03-01 01:59:42
39,495,2023-03-18 21:18:27
40,850,2023-02-21 08:07:10
41,675,2022-10-02 02:17:31
42,154,2023-02-05 07:10:00
43,253,2023-03-30 06:38:18
44,808,2022-06-23 04:10:11
45,437,2023-01-16 03:37:06
46,770,2022-12-27 16:18:32
47,491,2022-11-25 17:47:58
48,306,2022-06-05 16:34:37
49,953,2022-12-07 23:38:17
50,269,2022-09-01 16:57:30
51,197,2022-10-19 06:36:16
52,803,2022-06-07 07:16:12
53,813,2023-03-10 13:05:58
54,565,2022-08-06 13:14:55
55,808,2022-07-01 07:04:19
56,549,2023-02-20 20:33:10
57,353,2023-03-13 08:27:07
58,584,2023-05-10 11:01:29
59,456,2022-07-15 12:38:00
60,701,2023-01-26 12:12:25
61,749,2022-06-07 04:11:56
62,941,2022-10-22 01:20:32
63,63,2022-09-12 11:11:42
64,326,2022-05-31 19:35:34
65,447,2022-10-18 23:17:28
66,401,2023-04-14 10:16:40
67,334,2022-05-17 09:54:32
68,163,2022-07-18 17:19:41
69,142,2022-06-06 02:21:01
70,113,2022-10-22 12:01:37
71,202,2023-01-31 08:16:02
72,206,2023-01-07 02:18:54
73,719,2023-02-14 01:18:19
74,390,2022-08-12 15:11:37
75,325,2023-03-15 09:57:16
76,744,2022-07-05 18:55:13
77,684,2023-04-25 23:57:21
78,377,2023-04-07 08:28:32
79,281,2023-02-20 14:32:10
80,811,2022-09-03 14:04:45
81,432,2022-05-29 18:24:32
82,903,2022-10-22 19:15:36
83,84,2022-11-27 05:24:11
84,492,2023-01-26 23:37:33
85,237,2022-08-04 23:02:56
86,190,2022-10-25 05:42:36
87,159,2022-10-13 07:34:46
88,457,2023-05-02 02:16:52
89,88,2023-04-29 23:07:46
90,713,2022-07-08 00:36:08
91,747,2023-03-22 10:34:08
92,968,2023-02-14 01:34:39
93,251,2023-01-17 21:43:23
94,965,2022-09-30 15:37:10
95,448,2022-09-05 20:05:11
96,105,2022-11-25 13:45:30
97,391,2022-07-05 11:42:32
98,468,2022-12-12 07:10:49
99,68,2023-01-10 00:58:32
100,773,2022-09-10 02:11:40
101,184,2023-02-12 07:26:51
102,358,2022-12-14 08:07:48
103,549,2023-01-29 11:11:28
104,949,2022-09-27 15:11:37
105,187,2023-01-04 11:36:53
106,817,2022-10-24 11:25:52
107,326,2023-03-19 05:47:37
108,875,2022-10-05 03:13:16
109,195,2023-01-06 09:42:45
110,438,2023-01-02 15:48:07
111,486,2023-01-27 19:39:47
112,381,2022-09-03 20:02:35
113,394,2022-08-01 07:04:00
114,120,2023-05-03 20:27:12
115,997,2022-05-17 22:18:54
116,677,2022-11-28 13:36:00
117,914,2022-12-08 16:20:06
118,743,2023-03-01 12:41:43
119,417,2022-06-14 17:40:05
120,911,2022-12-26 06:54:39
121,510,2022-05-31 21:05:00
122,770,2022-09-24 23:09:23
123,938,2022-06-08 17:42:15
124,147,2022-08-07 12:58:11
125,995,2022-10-20 01:40:35
126,311,2023-02-08 18:56:03
127,961,2022-12-18 15:25:37
128,367,2022-10-20 17:24:51
129,736,2022-09-24 08:08:21
130,133,2022-05-27 03:24:26
131,138,2022-05-24 08:15:29
132,491,2023-05-08 01:48:38
133,946,2023-01-05 12:35:21
134,195,2023-03-09 22:32:55
135,797,2022-10-28 14:46:20
136,957,2023-03-05 02:14:21
137,793,2023-03-23 14:24:30
138,614,2023-03-22 03:11:02
139,483,2023-03-24 08:00:20
140,520,2022-07-01 03:25:37
141,156,2023-03-09 19:08:03
142,844,2023-04-13 09:19:46
143,173,2023-01-12 05:29:06
144,415,2022-09-17 14:42:40
145,277,2023-04-29 11:40:34
146,542,2022-12-20 16:11:57
147,119,2022-10-06 16:36:09
148,157,2022-11-18 09:08:32
149,208,2023-01-11 16:11:10
150,583,2023-03-13 14:43:43
151,496,2022-08-27 04:06:19
152,705,2022-07-03 03:07:27
153,427,2022-11-21 00:24:37
154,121,2022-09-03 14:50:32
155,392,2023-02-16 18:42:31
156,157,2023-04-07 23:18:44
157,857,2023-01-01 01:16:58
158,912,2022-10-30 05:16:28
159,956,2023-03-12 11:50:22
160,456,2022-10-28 00:40:29
161,278,2023-04-21 00:30:11
162,126,2022-09-30 12:56:45
163,880,2022-08-25 05:21:51
164,348,2022-06-19 00:52:18
165,647,2022-06-28 15:28:47
166,340,2023-04-20 05:38:58
167,357,2022-05-24 19:59:40
168,82,2022-07-06 14:18:48
169,445,2023-03-10 04:43:51
170,965,2022-11-24 14:55:58
171,789,2022-10-18 19:04:41
172,569,2023-04-14 20:01:17
173,611,2023-01-08 04:49:06
174,273,2022-12-05 22:28:44
175,426,2022-06-01 00:14:33
176,754,2023-01-20 16:45:04
177,797,2022-07-25 06:21:24
178,433,2022-08-13 13:33:21
179,355,2023-03-03 03:09:38
180,260,2022-10-11 03:04:06
181,102,2023-05-03 06:17:34
182,296,2023-04-11 06:17:05
183,319,2022-10-10 19:42:25
184,116,2022-10-17 19:26:07
185,950,2022-12-04 21:20:49
186,324,2023-04-09 20:31:53
187,417,2022-05-15 13:56:26
188,593,2022-06-05 06:28:31
189,139,2023-02-15 09:25:12
190,976,2023-04-13 05:19:29
191,218,2023-02-22 07:37:57
192,352,2023-01-26 23:08:11
193,989,2023-01-18 04:10:57
194,546,2022-05-30 05:19:16
195,898,2022-12-28 12:42:51
196,103,2022-07-13 06:47:46
197,400,2022-12-27 06:10:30
198,981,2022-09-03 03:42:55
199,155,2022-09-06 14:32:56
200,177,2022-10-30 11:40:22
201,429,2023-04-11 01:12:50
202,906,2023-01-01 05:26:47
203,952,2022-07-09 18:29:58
204,250,2022-05-18 05:38:10
205,219,2022-12-08 12:29:02
206,950,2023-02-07 05:42:28
207,449,2022-10-16 14:05:55
208,52,2023-01-25 11:37:19
209,916,2022-09-29 21:42:02
210,498,2022-06-10 02:06:10
211,140,2022-12-23 05:32:21
212,904,2022-07-27 14:19:25
213,628,2023-01-15 11:11:05
214,928,2023-02-01 23:55:56
215,397,2022-11-14 00:20:52
216,156,2022-08-04 01:12:00
217,705,2022-06-16 11:27:46
218,131,2023-04-03 01:25:41
219,80,2023-04-30 01:54:54
220,895,2023-01-20 06:04:21
221,176,2022-06-22 10:08:50
222,663,2023-04-16 18:51:46
223,101,2022-06-18 08:51:35
224,303,2023-05-09 03:46:05
225,461,2022-10-29 02:10:00
226,431,2023-03-25 22:13:55
227,867,2022-11-21 06:16:30
228,292,2022-06-06 17:56:32
229,526,2023-01-26 19:58:50
230,238,2022-10-07 09:03:04
231,870,2023-05-06 23:51:33
232,392,2022-12-30 12:01:55
233,246,2022-10-25 07:36:09
234,191,2022-11-28 17:01:39
235,248,2022-08-20 08:28:39
236,769,2022-09-18 23:45:00
237,142,2022-05-28 12:37:02
238,999,2023-01-20 08:16:02
239,58,2023-02-03 02:18:47
240,267,2022-09-16 02:16:28
241,866,2022-09-19 04:37:10
242,468,2022-09-22 07:57:07
243,572,2023-01-16 10:05:52
244,834,2023-02-14 17:33:30
245,198,2022-12-29 03:23:26
246,125,2023-03-29 12:21:24
247,426,2023-02-22 01:56:28
248,613,2022-10-29 19:04:36
249,132,2022-08-08 18:34:10
250,649,2022-10-17 05:50:47
251,788,2022-12-05 23:18:21
252,856,2023-03-13 22:16:21
253,935,2023-05-01 19:37:00
254,977,2022-12-08 01:19:46
255,783,2022-07-21 00:46:02
256,265,2022-11-03 18:20:02
257,698,2022-05-22 23:44:30
258,678,2022-09-13 06:33:42
259,492,2022-08-01 13:07:53
260,950,2022-10-04 12:03:31
261,90,2022-10-17 02:48:18
262,136,2022-08-15 07:38:37
263,893,2023-03-04 06:45:46
264,612,2022-10-20 13:37:56
265,838,2023-01-15 19:15:56
266,630,2022-08-13 11:36:10
267,209,2022-10-14 06:36:30
268,733,2022-07-26 03:16:13
269,869,2022-12-07 10:36:01
270,755,2023-02-02 20:16:43
271,294,2022-10-25 20:01:19
272,179,2022-11-06 10:43:48
273,854,2022-07-16 17:33:08
274,996,2022-07-31 08:26:54
275,374,2022-12-29 16:10:45
276,158,2023-04-22 15:25:44
277,636,2023-03-28 13:09:41
278,219,2022-10-10 10:44:46
279,54,2022-06-15 20:22:31
280,326,2022-07-23 03:46:40
281,475,2023-01-31 11:55:14
282,313,2023-04-04 03:49:12
283,413,2022-07-21 01:19:18
284,877,2022-08-11 06:15:43
285,834,2022-12-18 03:42:51
286,722,2022-10-15 19:25:14
287,458,2022-05-27 10:47:37
